,village_id,state_id,secc_pop,secc_pop_scaled,area,longitude,latitude,pop_density,pop_density_log2,pop_density_log2_int,pop_density_class,partition,l8_vis_path,s1_vis_path
1468,443524,24,671,575.050005555153,2074055.55011671,72.9290195355098,24.156512538728,323.5207465693201,8.337714421352487,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443524.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443524.0.tif
1469,443525,24,512,434.1000032424929,1682430.37925434,72.9304166959599,24.171707832554997,304.32165652341615,8.249453194173421,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443525.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443525.0.tif
1470,443526,24,360,309.800002574921,1487202.88818948,72.9729007364364,24.191392730016,242.06515658281418,7.919251619202923,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443526.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443526.0.tif
1471,443527,24,667,582.700004696846,1156541.68768964,72.97808769350951,24.200535245907002,576.7193756175183,9.171725682150237,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_443527.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443527.0.tif
1472,443528,24,1857,1594.0000106096302,3253219.36196843,72.97997218980929,24.1852817075462,570.8191773690852,9.156889994508717,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_443528.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443528.0.tif
1473,443529,24,1498,1284.25000882149,4371647.97467304,72.96279028146421,24.1764683218139,342.66254023164726,8.420644675253314,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443529.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443529.0.tif
1474,443530,24,2602,2226.65001535416,4994804.63053298,72.9458561380596,24.1644261893826,520.9412965011903,9.024976997944052,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_443530.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443530.0.tif
1475,443531,24,609,546.300003170967,3649104.1496783,72.94637995832909,24.1462863150262,166.89027635829157,7.382756090201223,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443531.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443531.0.tif
1476,443532,24,642,543.000004172325,1395050.15983874,72.9398800511165,24.138094117073997,460.1985064638906,8.846112491197148,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443532.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443532.0.tif
1477,443533,24,313,274.75000238418596,1519190.88494486,72.92498077146709,24.1390068337914,206.03072536955128,7.686715692391218,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443533.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443533.0.tif
1478,443534,24,2191,1858.50001358986,8112020.21613975,72.9397436881815,24.126334646406303,270.0930152566393,8.077312521273202,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443534.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443534.0.tif
1479,443535,24,1835,1544.20000982285,7266793.17691066,72.90287988230479,24.1217938150038,252.51853951623204,7.980245501941129,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443535.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443535.0.tif
1480,443536,24,1545,1317.0500092506402,3424577.02871726,72.8470755912392,24.118293275439505,451.15060547454203,8.817465311727243,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443536.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443536.0.tif
1481,443537,24,4151,3611.6500339508093,10439229.0525887,72.76323419699641,24.1214784657233,397.63472753485024,8.635299950332984,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443537.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443537.0.tif
1482,443538,24,3921,3396.00002789497,7299250.22723218,72.74501564491321,24.1048551266572,537.1784605179666,9.06925764731946,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_443538.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443538.0.tif
1483,443539,24,1487,1287.20001161098,7755237.13228379,72.7034099386814,24.104448121430696,191.74139676656188,7.583018036756306,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443539.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443539.0.tif
1484,443540,24,314,278.500002145767,1566983.4915236996,72.6857508715825,24.093269896207104,200.38500832875613,7.646630768074336,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443540.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443540.0.tif
1485,443541,24,1340,1153.15000975132,3376435.4967969,72.6687784064684,24.09084334198611,396.86823612392686,8.632516288720439,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443541.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443541.0.tif
1486,443542,24,411,358.100003123283,1509763.62319977,72.69536550813841,24.090348186700506,272.22804529422484,8.088671892629359,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443542.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443542.0.tif
1487,443543,24,1099,955.000008821487,1031881.28094883,72.7004963365405,24.0868885292031,1065.0450010968832,10.056698674256584,10,9,train,l8_median_india_vis/l8_median_india_vis_500x500_443543.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443543.0.tif
1488,443544,24,248,211.30000150203705,4739775.89544274,72.7479920621989,24.085954983089103,52.32314891479367,5.709377462693025,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_443544.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443544.0.tif
1489,443545,24,302,264.100002527237,6922406.69491838,72.7724782542512,24.105486133722,43.626445730455714,5.447131036263496,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_443545.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443545.0.tif
1490,443546,24,1036,884.2000057697301,7300480.73478156,72.800953448575,24.104176984095503,141.90846296795254,7.148816819467918,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443546.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443546.0.tif
1491,443547,24,622,537.350003600121,5654035.45200758,72.81782808543859,24.118417640022006,110.00992216614884,6.781489840927702,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_443547.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443547.0.tif
1492,443548,24,315,277.450002074242,1853152.9229355,72.8168037168227,24.0972382557736,169.98057532188008,7.409226080326168,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443548.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443548.0.tif
1493,443549,24,2050,1795.0500142574301,9909763.10651425,72.8619083871658,24.0977521133996,206.86670084498974,7.692557624280948,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443549.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443549.0.tif
1494,443550,24,335,295.050001859665,2494693.40792704,72.88129032463429,24.1036070079321,134.28503836804842,7.069154762785447,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443550.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443550.0.tif
1495,443551,24,386,335.900002121925,4393733.94755132,72.8937879477476,24.109481898266,87.85238355524972,6.457009523940469,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_443551.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443551.0.tif
1496,443552,24,1323,1124.05000829697,6877714.35260866,72.9402567610357,24.1111853519378,192.36041687282298,7.587668147633018,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443552.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443552.0.tif
1497,443553,24,344,300.00000190734903,1406253.81747697,72.9112936458441,24.101691656368107,244.6215581602385,7.934407741965227,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443553.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443553.0.tif
1498,443554,24,416,369.450003266335,2015650.78444094,72.89808297520871,24.095308487821,206.38495676490984,7.689194007475842,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443554.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443554.0.tif
1499,443555,24,964,860.5000077486038,3251158.35095846,72.8456442858844,24.0828419881114,296.50970390778025,8.211935510568074,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443555.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443555.0.tif
1500,443556,24,286,250.90000236034402,2197681.58285834,72.83771167333241,24.081347584543,130.13714190024916,7.023888964189508,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443556.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443556.0.tif
1501,443557,24,2089,1840.5500127077105,11256721.2989096,72.8259750405708,24.0837350410802,185.57801552769675,7.535882001707005,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443557.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443557.0.tif
1502,443558,24,1759,1515.5500096082699,4165187.89470154,72.8066819861357,24.0813658986494,422.30988000267456,8.722158189374575,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443558.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443558.0.tif
1503,443559,24,446,388.550003051758,8086921.54525392,72.8378139900792,24.051372006778895,55.15077616423149,5.78530928460988,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_443559.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443559.0.tif
1504,443560,24,327,289.100002169609,2076709.4515909,72.87897279116241,24.085114043535103,157.4606403170631,7.298847439874215,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443560.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443560.0.tif
1505,443561,24,218,193.850001454353,1425846.70893255,72.8898042937642,24.0869454464212,152.89161074208613,7.256365437069673,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443561.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443561.0.tif
1506,443562,24,738,657.000004887581,1101274.85365294,72.9044757965248,24.0869607931992,670.1324356513238,9.388302427698145,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_443562.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443562.0.tif
1507,443563,24,626,559.100004196167,2783071.48713777,72.91853935929629,24.0929560752072,224.93134038889,7.813340880119166,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443563.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443563.0.tif
1508,443564,24,203,178.35000133514401,1751103.14427285,72.9230854138062,24.0806774999284,115.92692335910131,6.857071852632243,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_443564.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443564.0.tif
1509,443565,24,2155,1898.15001416206,7859760.21524952,72.90556298271741,24.073051949598604,274.1813924321591,8.098986854412075,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443565.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443565.0.tif
1510,443566,24,1720,1512.5000116825101,15336997.2875676,72.8799636400242,24.0558793306218,112.14711509366036,6.809248698352258,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_443566.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443566.0.tif
1511,443567,24,137,121.150000929832,6646095.62821618,72.8598336046565,24.047696455683198,20.61360649376797,4.365525031374953,4,3,train,l8_median_india_vis/l8_median_india_vis_500x500_443567.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443567.0.tif
1512,443568,24,583,509.600004076958,4443354.08958618,72.87578384011991,24.0426218764221,131.20718903910182,7.035702959326135,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443568.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443568.0.tif
1513,443569,24,1043,912.4500070810319,8836404.92903008,72.9098543093868,24.051033625948,118.03442784445643,6.8830639106850935,6,5,train,l8_median_india_vis/l8_median_india_vis_500x500_443569.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443569.0.tif
1514,443570,24,1425,1255.60001194477,2313875.00580183,72.5009254498652,24.1334852214542,615.8500335700687,9.266435270946255,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_443570.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443570.0.tif
1515,443571,24,444,394.350004196167,884372.565778125,72.57359593254608,24.157531892332397,502.05085184810287,8.971689689396015,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443571.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443571.0.tif
1516,443572,24,4721,4166.30003774166,18578189.224987697,72.5924646920579,24.1513124848486,254.11518543746163,7.989338780438397,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443572.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443572.0.tif
1517,443573,24,1771,1541.05001378059,11526569.5887001,72.62965825980821,24.154060814538997,153.64501869976763,7.2634571840818625,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443573.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443573.0.tif
1518,443574,24,728,641.000005125999,15516489.8126472,72.651707177214,24.183054385739602,46.917827987527225,5.552064321720231,5,4,train,l8_median_india_vis/l8_median_india_vis_500x500_443574.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443574.0.tif
1519,443575,24,1127,949.10000705719,1986210.42139032,72.6736920504935,24.1786844507404,567.4121874816847,9.148253328456356,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_443575.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443575.0.tif
1520,443576,24,725,634.3000056743621,2745412.37085145,72.67885775733241,24.1668895037804,264.07690432863893,8.044814321391245,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443576.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443576.0.tif
1521,443577,24,1922,1669.1500129699698,5181375.32114216,72.67528899752841,24.1415690101684,370.9439831848202,8.535057529496354,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443577.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443577.0.tif
1522,443578,24,896,779.8000067472459,5026988.37660168,72.6644260405058,24.151731457718,178.23792952664624,7.4776605688187345,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443578.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443578.0.tif
1523,443579,24,4093,3567.55003428459,5025667.3999107005,72.6538943747098,24.1447712214353,814.4191953635308,9.669627755030938,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_443579.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443579.0.tif
1524,443580,24,1835,1606.1000133752802,4350459.68539528,72.60982444372229,24.136731772438,421.7945074080769,8.720396498309071,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443580.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443580.0.tif
1525,443581,24,611,539.6000052690509,1403052.58113882,72.5687828486529,24.129746976199197,435.4790463405639,8.766459493058528,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443581.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443581.0.tif
1526,443582,24,874,770.350006937981,3076833.5572686,72.5423404947945,24.125854371522397,284.0582643592449,8.15004306697244,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443582.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443582.0.tif
1527,443583,24,1629,1439.6500133276002,3839313.53729716,72.5160128526152,24.119031901918106,424.29459958792535,8.728922505930356,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443583.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443583.0.tif
1528,443584,24,810,727.800006270409,3172884.86118293,72.506700378166,24.113916911560803,255.28817950803668,7.995982928616751,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443584.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443584.0.tif
1529,443585,24,704,608.600006580353,544091.644722331,72.503514907492,24.1018408296697,1293.8996708160735,10.33751003952905,10,9,train,l8_median_india_vis/l8_median_india_vis_500x500_443585.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443585.0.tif
1530,443586,24,1389,1222.1500108242,4088264.02769794,72.5200494579006,24.0917977628013,339.7530077777613,8.408342512766957,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443586.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443586.0.tif
1531,443587,24,2410,2134.70001924038,5643893.74965043,72.5315439751609,24.115487019609198,427.01016477308235,8.73812660269584,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443587.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443587.0.tif
1532,443588,24,1552,1365.45001113415,2453122.35691214,72.549623454698,24.1004601381535,632.6631020368568,9.305293647709485,9,8,train,l8_median_india_vis/l8_median_india_vis_500x500_443588.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443588.0.tif
1533,443589,24,2991,2649.20002448559,8377029.69198013,72.5661018051475,24.1152939285221,357.047797367064,8.47997340803091,8,7,train,l8_median_india_vis/l8_median_india_vis_500x500_443589.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443589.0.tif
1534,443590,24,209,185.400001764297,1017556.2457672,72.5912712596259,24.120321410583,205.3940515518351,7.682250589926761,7,6,train,l8_median_india_vis/l8_median_india_vis_500x500_443590.0.tif,s1_median_india_vis/s1_median_india_vis_500x500_443590.0.tif
